588.256,,,,,,,,,,,-13.9375,28.625,58.125,,,,,,,,,,,,,,,,,,-1.02922,-0.0342569,-0.040806
588.893,,,,,,,,,,,485.938,-505.188,-218.375,,,,,,,,,,,,,,,,,,-1.03073,-0.031738,-0.0413098
588.574,,,,,,,,,,,-132,119.563,39.25,,,,,,,,,,,,,,,,,,-1.02872,-0.0347607,-0.0418136
588.893,,,,,,,,,,,-151.75,-110.063,-215.563,,,,,,,,,,,,,,,,,,-1.03023,-0.0352645,-0.0433249
588.893,,,,,,,,,,,9.0625,-43.625,-326.938,,,,,,,,,,,,,,,,,,-1.03023,-0.0312343,-0.0433249
587.937,,,,,,,,,,,-31.0625,344.5,61.5625,,,,,,,,,,,,,,,,,,-1.03174,-0.0337531,-0.0397985
588.256,,,,,,,,,,,-138.75,-48.75,21.9375,,,,,,,,,,,,,,,,,,-1.03325,-0.0327456,-0.0332494
588.574,,,,,,,,,,,-1092.5,-96.625,526.375,,,,,,,,,,,,,,,,,,-1.03224,-0.0327456,-0.0377834
588.574,,,,,,,,,,,-50.8125,-119,-381.813,,,,,,,,,,,,,,,,,,-1.02922,-0.0297229,-0.0372796
589.211,,,,,,,,,,,793.563,-146.938,25.875,,,,,,,,,,,,,,,,,,-1.03224,-0.0332494,-0.0403023
589.211,,,,,,,,,,,-24.0625,-240,-198.063,,,,,,,,,,,,,,,,,,-1.03325,-0.0302267,-0.0413098
588.574,,,,,,,,,,,-94.375,-211.5,-303,,,,,,,,,,,,,,,,,,-1.03224,-0.0327456,-0.0413098
589.53,,,,,,,,,,,165.438,41.8125,-302.563,,,,,,,,,,,,,,,,,,-1.03174,-0.031738,-0.0387909
588.256,,,,,,,,,,,-171.688,-114.563,-313.688,,,,,,,,,,,,,,,,,,-1.02922,-0.0327456,-0.0367758
587.937,,,,,,,,,,,-1108.81,90.1875,-71.1875,,,,,,,,,,,,,,,,,,-1.02922,-0.0312343,-0.0387909
587.937,,,,,,,,,,,-71.1875,-160.813,-181,,,,,,,,,,,,,,,,,,-1.03426,-0.0292191,-0.0433249
588.574,,,,,,,,,,,-206.875,-2,-208.5,,,,,,,,,,,,,,,,,,-1.03174,-0.0327456,-0.0392947
618.217,,,,,,,,,,,185.625,-115.75,-286.438,,,,,,,,,,,,,,,,,,-11.5678,-1.74761,-0.174307
925.771,,,,,,,,,,,111.125,58.25,-322.688,,,,,,,,,,,,,,,,,,-11.7778,0.126952,-0.339043
1344.29,,,,,,,,,,,-632.313,37.125,120,,,,,,,,,,,,,,,,,,-12.2816,0.143073,-0.326448
2002.21,,,,,,,,,,,85.0625,-84.375,-287.188,,,,,,,,,,,,,,,,,,-11.9688,-0.56272,-0.116877
2683.18,,,,,,,,,,,-300.813,-173.125,-351.188,,,,,,,,,,,,,,,,,,-8.59547,-0.0554156,-0.201008
3390.55,,,,,,,,,,,-283,25.9375,-191.813,,,,,,,,,,,,,,,,,,-3.91385,0.203526,0.120907
4282.86,,,,,,,,,,,-508.438,31.5625,-359.188,,,,,,,,,,,,,,,,,,-0.43073,0.11335,-0.00906801
5453.31,,,,,,,,,,,-383.75,-40.4375,-393.5,,,,,,,,,,,,,,,,,,0.915365,0.0594458,-0.0821159
6965.36,,,,,,,,,,,24.3125,125.5,-109,,,,,,,,,,,,,,,,,,1.64181,0.0664987,-0.0493703
8391.18,,,,,,,,,,,-14.875,112.375,-276.375,,,,,,,,,,,,,,,,,,1.74156,-0.0770781,-0.186398
9830.51,,,,,,,,,,,-73,5.4375,-348.938,,,,,,,,,,,,,,,,,,1.62166,0.134509,-0.088665
14204.2,,,,,,,,,,,334,150.75,109.188,,,,,,,,,,,,,,,,,,1.06096,0.0463476,-0.0161209
15535.1,,,,,,,,,,,-1222.75,78.1875,157.063,,,,,,,,,,,,,,,,,,0.926448,0.0282116,-0.031738
18848.1,,,,,,,,,,,-935.563,-422.438,59.5,,,,,,,,,,,,,,,,,,0.483123,-0.0100756,-0.0589421
20664.1,,,,,,,,,,,-924.313,64,-197.875,,,,,,,,,,,,,,,,,,0.467003,-0.0302267,0
21544.1,,,,,,,,,,,309.563,207.188,-366.438,,,,,,,,,,,,,,,,,,0.60403,0.230227,-0.0322418
22356.4,,,,,,,,,,,-199.438,168,-233.813,,,,,,,,,,,,,,,,,,0.493199,-0.0710327,0.292695
23326.8,,,,,,,,,,,591.438,-448.875,-374.375,,,,,,,,,,,,,,,,,,0.390428,-0.643829,0.25995
24073.4,,,,,,,,,,,44.625,-180.063,-250.813,,,,,,,,,,,,,,,,,,0.254912,-0.835264,0.509824
24723.3,,,,,,,,,,,111.125,78.25,-286.438,,,,,,,,,,,,,,,,,,0.182368,-0.386902,0.363224
25915.6,,,,,,,,,,,-11.875,62.875,-205,,,,,,,,,,,,,,,,,,0.143577,-0.148615,0.0644836
26418.5,,,,,,,,,,,100.125,-65,-245.625,,,,,,,,,,,,,,,,,,0.118892,-0.0649874,0.0261965
26913.3,,,,,,,,,,,-41.125,146.438,-136.688,,,,,,,,,,,,,,,,,,0.100252,-0.0685139,0.00352645
27345.1,,,,,,,,,,,195,-32.375,-296.063,,,,,,,,,,,,,,,,,,0.0806045,-0.0387909,-0.00503778
27749,,,,,,,,,,,24.375,-16.6875,-93.25,,,,,,,,,,,,,,,,,,0.0644836,-0.02267,-0.0216625
28456.8,,,,,,,,,,,-37.6875,-50.25,-79.0625,,,,,,,,,,,,,,,,,,0.0503778,-0.0241814,-0.0166247
28761.2,,,,,,,,,,,-8.5,-60.3125,-283.5,,,,,,,,,,,,,,,,,,0.0397985,-0.0211587,-0.0292191
29031.5,,,,,,,,,,,348.063,-158.375,-390.125,,,,,,,,,,,,,,,,,,0.0302267,-0.0171285,-0.0241814
29280.1,,,,,,,,,,,-50.0625,-41.875,-172.563,,,,,,,,,,,,,,,,,,0.0256927,-0.0156171,-0.0267003
29489.4,,,,,,,,,,,-881,89.5625,-155.375,,,,,,,,,,,,,,,,,,0.0186398,-0.00806045,-0.0327456
29649,,,,,,,,,,,94.1875,-128.563,-34.375,,,,,,,,,,,,,,,,,,0.0141058,-0.0146096,-0.027204
29779.4,,,,,,,,,,,206.188,-349.625,-66.4375,,,,,,,,,,,,,,,,,,0.0100756,-0.0141058,-0.0322418
29936.4,,,,,,,,,,,-74.5,-30.375,-244.438,,,,,,,,,,,,,,,,,,0.0125945,-0.00906801,-0.0241814
29971.1,,,,,,,,,,,470.375,118.875,-237.938,,,,,,,,,,,,,,,,,,0.0161209,-0.0176322,-0.0191436
29967.6,,,,,,,,,,,-1262.06,-268.688,-275.938,,,,,,,,,,,,,,,,,,0.0256927,-0.0231738,-0.0337531
29965,,,,,,,,,,,-930.375,205.313,316.75,,,,,,,,,,,,,,,,,,14.1612,-5.97078,-16.5073
29907.9,,,,,,,,,,,-513.125,109.938,-190.625,,,,,,,,,,,,,,,,,,-0.590932,-0.247355,0.295214
29903.6,,,,,,,,,,,903,-415.563,-4.125,,,,,,,,,,,,,,,,,,2.32191,-3.92796,5.68816
29856.9,,,,,,,,,,,1290.56,-471.125,-83.9375,,,,,,,,,,,,,,,,,,-0.395466,-0.560705,-0.288665
29763.1,,,,,,,,,,,145.5,-6,-110.063,,,,,,,,,,,,,,,,,,-1.12796,1.04181,0.416121
29534.5,,,,,,,,,,,-401.063,44.125,39.25,,,,,,,,,,,,,,,,,,-1.64685,0.599496,1.83174
29566.1,,,,,,,,,,,-178.5,165.438,-47.75,,,,,,,,,,,,,,,,,,0.475063,-0.272544,1.4
29328.3,,,,,,,,,,,-421.625,28.8125,-140.313,,,,,,,,,,,,,,,,,,-0.297733,-0.977834,2.0806
28965.5,,,,,,,,,,,-27.6875,191.938,-89.75,,,,,,,,,,,,,,,,,,-0.861965,0.121411,0.876574
28915.5,,,,,,,,,,,-491.375,66.4375,-45.875,,,,,,,,,,,,,,,,,,1.73703,-5.19698,-1.72393
28792.6,,,,,,,,,,,-84.6875,-103.938,-253.5,,,,,,,,,,,,,,,,,,1.09874,-0.147103,0.418136
28547.7,,,,,,,,,,,28.4375,-47.5,-232.25,,,,,,,,,,,,,,,,,,1.20353,-1.58741,0.93199
28429,,,,,,,,,,,165.125,-104.25,-348.813,,,,,,,,,,,,,,,,,,-1.68766,-1.2005,0.43073
28315.7,,,,,,,,,,,-15.0625,52.3125,-87.6875,,,,,,,,,,,,,,,,,,0.991436,-2.06247,-3.84937
28185,,,,,,,,,,,-700.813,-0.625,-278.75,,,,,,,,,,,,,,,,,,1.28665,-7.08363,-1.34559
28049.3,,,,,,,,,,,8.125,165.438,-254,,,,,,,,,,,,,,,,,,1.83023,0.312343,-0.289169
27776.9,,,,,,,,,,,-91.5625,-30.6875,-294.875,,,,,,,,,,,,,,,,,,1.88665,-0.789924,6.51587
27636.1,,,,,,,,,,,211.625,-25.9375,-308.25,,,,,,,,,,,,,,,,,,-0.539547,4.23476,3.48312
27549,,,,,,,,,,,56.375,29.1875,-315.938,,,,,,,,,,,,,,,,,,-1.66851,-1.52242,-1.25592
27558.5,,,,,,,,,,,18.375,49.125,-226.5,,,,,,,,,,,,,,,,,,5.63678,-5.15668,-0.319395
27313.8,,,,,,,,,,,6.8125,-136.938,-474.438,,,,,,,,,,,,,,,,,,-0.344584,0.120907,-1.22771
27275.4,,,,,,,,,,,131.125,193.563,-240.75,,,,,,,,,,,,,,,,,,-0.301763,6.97431,1.15466
27134.9,,,,,,,,,,,-21.9375,42.75,-211.125,,,,,,,,,,,,,,,,,,4.97582,5.65844,5.84786
26711.8,,,,,,,,,,,62.875,-45.6875,-256.813,,,,,,,,,,,,,,,,,,3.16524,-0.646851,0.601511
26559.1,,,,,,,,,,,142.313,-77.6875,-388.438,,,,,,,,,,,,,,,,,,4.18942,2.19395,6.60605
26474.6,,,,,,,,,,,139.063,115.438,-295.438,,,,,,,,,,,,,,,,,,7.56675,5.92141,0.672544
26226.7,,,,,,,,,,,-753.125,75,387.313,,,,,,,,,,,,,,,,,,-2.17683,-7.88564,4.03627
26238.8,,,,,,,,,,,-1771.88,-472,-542,,,,,,,,,,,,,,,,,,6.02418,2.16927,1.64332
26051.3,,,,,,,,,,,427.938,550.188,104.438,,,,,,,,,,,,,,,,,,4.12141,-2.16071,2.17985
25895.5,,,,,,,,,,,-492.938,-401.375,50.3125,,,,,,,,,,,,,,,,,,4.39244,-0.531486,4.04282
25748.8,,,,,,,,,,,1656.69,153,110.438,,,,,,,,,,,,,,,,,,4.8806,-2.86499,3.2665
25653.6,,,,,,,,,,,34.1875,-208.75,-277.125,,,,,,,,,,,,,,,,,,6.00856,2.24181,3.24685
25555.1,,,,,,,,,,,-282.875,-124.5,-316.375,,,,,,,,,,,,,,,,,,6.64433,-1.11285,1.27355
25381.7,,,,,,,,,,,-402.875,-220.25,-207.063,,,,,,,,,,,,,,,,,,6.59798,-1.4665,1.45894
25256.6,,,,,,,,,,,-40.0625,8.3125,-169.75,,,,,,,,,,,,,,,,,,6.92343,-1.51738,2.06196
25145.7,,,,,,,,,,,-242.625,-291.063,-316,,,,,,,,,,,,,,,,,,5.57582,-1.50428,1.51688
24997.2,,,,,,,,,,,153,-101.438,-246.188,,,,,,,,,,,,,,,,,,6.87859,-0.364232,0.337028
24775.3,,,,,,,,,,,-23.8125,-180.25,-306.063,,,,,,,,,,,,,,,,,,6.34962,0.398489,2.21058
24711.2,,,,,,,,,,,-305.063,-59.5625,-239.188,,,,,,,,,,,,,,,,,,7.6136,0.621159,0.528967
24561.5,,,,,,,,,,,11.375,48.375,-339.75,,,,,,,,,,,,,,,,,,6.64736,-1.39194,1.79093
24390.1,,,,,,,,,,,25.5625,-92.9375,-381.188,,,,,,,,,,,,,,,,,,5.70076,0.316373,0.978841
24258.9,,,,,,,,,,,17.875,9,-230.25,,,,,,,,,,,,,,,,,,5.38136,-0.514358,1.65793
24110.3,,,,,,,,,,,-820.125,39.4375,-177.438,,,,,,,,,,,,,,,,,,3.88766,2.17229,1.48967
23910.6,,,,,,,,,,,438.75,-109.625,231.25,,,,,,,,,,,,,,,,,,6.58086,0.499244,1.77582
23750.1,,,,,,,,,,,-372.813,-142.5,-167,,,,,,,,,,,,,,,,,,6.55063,-0.228715,0.804534
23617.8,,,,,,,,,,,-93.25,-232.125,-264.813,,,,,,,,,,,,,,,,,,5.67557,0.280101,0.78136
23506.6,,,,,,,,,,,1.25,-221.438,-100.875,,,,,,,,,,,,,,,,,,6.37985,-0.922922,0.925441
23383.7,,,,,,,,,,,349.75,-164.125,271.75,,,,,,,,,,,,,,,,,,5.89471,-0.698237,1.88866
23241,,,,,,,,,,,-73.375,250.5,-5.625,,,,,,,,,,,,,,,,,,6.50126,-1.14912,1.0806
23105.1,,,,,,,,,,,-233.188,-11.1875,367.938,,,,,,,,,,,,,,,,,,6.72242,-0.0403023,2.03375
22951.9,,,,,,,,,,,-21.625,228.438,348.25,,,,,,,,,,,,,,,,,,6.45945,-1.53199,1.67456
22831.4,,,,,,,,,,,-833.625,-167.625,327,,,,,,,,,,,,,,,,,,6.97733,0.157683,1.77884
22741.2,,,,,,,,,,,-11.0625,233.438,288.625,,,,,,,,,,,,,,,,,,6.67053,-1.3194,2.18539
22523.5,,,,,,,,,,,218.188,11.0625,240.063,,,,,,,,,,,,,,,,,,7.40101,-2.6806,-0.347103
22410,,,,,,,,,,,3.8125,70.3125,245.063,,,,,,,,,,,,,,,,,,6.63325,-0.430227,2.81763
22260.6,,,,,,,,,,,-228.875,153.313,175.813,,,,,,,,,,,,,,,,,,6.92091,-0.839798,0.49068
22151.4,,,,,,,,,,,-42.375,139.688,326.25,,,,,,,,,,,,,,,,,,6.42922,-2.34106,1.17128
22025.3,,,,,,,,,,,-386.313,189.063,185.5,,,,,,,,,,,,,,,,,,6.94307,-1.03526,-0.202015
21879.8,,,,,,,,,,,193.875,142.188,226.375,,,,,,,,,,,,,,,,,,5.73602,2.33703,-0.738539
21744,,,,,,,,,,,-434.125,91.875,295,,,,,,,,,,,,,,,,,,5.38086,-0.764736,2.04736
21638.1,,,,,,,,,,,165.188,141.313,403.063,,,,,,,,,,,,,,,,,,5.27254,-2.38892,-0.732997
21504.1,,,,,,,,,,,-1007.5,223.313,145.125,,,,,,,,,,,,,,,,,,7.45491,-2.20202,-1.1597
21347.5,,,,,,,,,,,107.625,193,221.438,,,,,,,,,,,,,,,,,,5.65088,-0.721914,0.219647
21192.3,,,,,,,,,,,154.75,154.75,285.688,,,,,,,,,,,,,,,,,,7.53149,-0.883627,1.69622
21096.6,,,,,,,,,,,198.313,108.813,269.813,,,,,,,,,,,,,,,,,,5.6262,-1.91285,2.17431
20947.1,,,,,,,,,,,-51.8125,-19.875,200.688,,,,,,,,,,,,,,,,,,7.1602,-0.542569,0.489169
20817.6,,,,,,,,,,,99.875,278.625,255.188,,,,,,,,,,,,,,,,,,5.3204,0.193955,1.87103
20650.6,,,,,,,,,,,64.4375,-25,320.063,,,,,,,,,,,,,,,,,,6.53199,-2.08715,0.857431
20533.4,,,,,,,,,,,347.438,191.188,229.625,,,,,,,,,,,,,,,,,,5.74861,-1.04383,-0.323929
20330.3,,,,,,,,,,,-125.188,195.375,219.125,,,,,,,,,,,,,,,,,,6.29572,-0.923929,0.401511
20183.7,,,,,,,,,,,-87.375,103.375,227.625,,,,,,,,,,,,,,,,,,1.73955,-3.97128,5.64584
20133.5,,,,,,,,,,,282.563,127.5,238.875,,,,,,,,,,,,,,,,,,8.4534,-1.74912,-1.8262
19983.1,,,,,,,,,,,-0.1875,227.438,312.188,,,,,,,,,,,,,,,,,,6.84635,-0.613098,-0.0070529
19875.2,,,,,,,,,,,-431.375,388.438,114.938,,,,,,,,,,,,,,,,,,6.73199,0.163224,2.19194
19751.7,,,,,,,,,,,-747.938,392.563,38.625,,,,,,,,,,,,,,,,,,5.86196,-1.19698,2.38338
19600.9,,,,,,,,,,,-387.125,-81.8125,1.1875,,,,,,,,,,,,,,,,,,6.53753,0.599496,-0.819144
19491.5,,,,,,,,,,,-356.813,-146.438,100.625,,,,,,,,,,,,,,,,,,6.16826,1.15567,0.72796
19354.4,,,,,,,,,,,431.188,-66.375,213.625,,,,,,,,,,,,,,,,,,6.12494,0.530982,-0.0518892
19222.6,,,,,,,,,,,182.5,92,94.875,,,,,,,,,,,,,,,,,,6.07909,-1.34861,2.26146
19107.7,,,,,,,,,,,386.938,-189.813,197.063,,,,,,,,,,,,,,,,,,6.56675,0.944081,0.0730479
19020.5,,,,,,,,,,,261.125,-139.375,165.875,,,,,,,,,,,,,,,,,,6.2937,-0.276574,1.57481
18864.2,,,,,,,,,,,80.5625,48.3125,-142,,,,,,,,,,,,,,,,,,6.8665,1.0534,1.01814
18674.9,,,,,,,,,,,-8.25,-74.25,28.75,,,,,,,,,,,,,,,,,,4.6801,0.386398,0.827204
18582.2,,,,,,,,,,,-358.625,48.125,12.375,,,,,,,,,,,,,,,,,,6.8806,-2.02922,2.4927
18469.8,,,,,,,,,,,-474.938,-29.125,15.875,,,,,,,,,,,,,,,,,,6.95567,-1.40856,0.770781
18359,,,,,,,,,,,-304.063,33.5,-7.625,,,,,,,,,,,,,,,,,,7.39698,0.598992,2.1068
18214.2,,,,,,,,,,,-329.063,59.3125,19.1875,,,,,,,,,,,,,,,,,,6.06045,0.932494,0.296725
18060.6,,,,,,,,,,,-135.125,-14.25,-47.5625,,,,,,,,,,,,,,,,,,5.6796,-2.24332,1.60957
18515.4,,,,,,,,,,,51.5,-2.75,-11.75,,,,,,,,,,,,,,,,,,7.04433,-0.649874,1.38388
18384,,,,,,,,,,,-0.25,-18.0625,-20.6875,,,,,,,,,,,,,,,,,,7.01461,-0.683627,1.41562
18215.9,,,,,,,,,,,114.125,-32.0625,68.125,,,,,,,,,,,,,,,,,,3.28917,-1.17582,-3.19043
18001.7,,,,,,,,,,,242.063,-19.6875,-7.0625,,,,,,,,,,,,,,,,,,5.11335,-0.405542,5.70227
17994.4,,,,,,,,,,,45.75,13.5,13,,,,,,,,,,,,,,,,,,8.46247,-2.78992,2.93703
17783,,,,,,,,,,,241.438,-6,-15.9375,,,,,,,,,,,,,,,,,,4.04937,1.93149,-0.655919
17707.5,,,,,,,,,,,225.875,-8.4375,-46.25,,,,,,,,,,,,,,,,,,3.89824,0.70529,3.93602
17547.1,,,,,,,,,,,124,10.125,41.5,,,,,,,,,,,,,,,,,,5.35668,-1.47154,-0.627708
17488.2,,,,,,,,,,,94.125,0.3125,-8,,,,,,,,,,,,,,,,,,5.71788,1.73501,1.23073
17318.6,,,,,,,,,,,-46.3125,47.0625,54,,,,,,,,,,,,,,,,,,7.56423,-0.128463,2.4806
16294.2,,,,,,,,,,,-75.5625,9.8125,-35.125,,,,,,,,,,,,,,,,,,2.80353,1.32443,3.71486
16212.9,,,,,,,,,,,13.375,4.75,-16.3125,,,,,,,,,,,,,,,,,,5.94811,-1.98942,1.67809
16141.9,,,,,,,,,,,-48.625,-105.875,-3.4375,,,,,,,,,,,,,,,,,,8.57783,-1.03627,-2.27154
16015,,,,,,,,,,,121.688,-9.8125,-21.75,,,,,,,,,,,,,,,,,,5.13955,-2.35164,1.89169
15841.3,,,,,,,,,,,-3.625,29.25,-25.25,,,,,,,,,,,,,,,,,,7.1738,-1.96877,-2.33955
15702.3,,,,,,,,,,,-76.625,-34.1875,2.5625,,,,,,,,,,,,,,,,,,6.17481,-0.408564,2.96222
15568,,,,,,,,,,,-148.438,17.1875,26.625,,,,,,,,,,,,,,,,,,5.73955,-0.212594,-2.34861
15492.9,,,,,,,,,,,-117,9.625,44.25,,,,,,,,,,,,,,,,,,6.36927,-0.325441,0.770277
15415.4,,,,,,,,,,,-72.8125,-4.0625,20.625,,,,,,,,,,,,,,,,,,7.06499,0.525945,1.29874
15243.2,,,,,,,,,,,-76,4.9375,-5.125,,,,,,,,,,,,,,,,,,3.39496,-1.10076,-1.76625
15103.8,,,,,,,,,,,-82.25,-15.25,2.75,,,,,,,,,,,,,,,,,,5.58338,-0.131486,3.76524
14940,,,,,,,,,,,-53.5625,-7.1875,-20.25,,,,,,,,,,,,,,,,,,3.54962,1.33098,-1.5728
14851.8,,,,,,,,,,,-47.9375,6.625,-1.625,,,,,,,,,,,,,,,,,,7.4005,0.557683,3.54257
14690.3,,,,,,,,,,,54,-16.9375,6.125,,,,,,,,,,,,,,,,,,6.63526,-2.50529,-1.68514
14683.8,,,,,,,,,,,70.0625,-17.1875,1.125,,,,,,,,,,,,,,,,,,5.19849,1.11285,-0.0916877
14513.3,,,,,,,,,,,5.4375,-4.3125,-12.625,,,,,,,,,,,,,,,,,,6.81209,1.59748,-0.349118
14378.4,,,,,,,,,,,-32.25,15.25,-13.3125,,,,,,,,,,,,,,,,,,4.22972,-1.80655,1.07809
14249,,,,,,,,,,,-97.5,-6.625,11.75,,,,,,,,,,,,,,,,,,3.97733,2.09068,-0.487657
14125.5,,,,,,,,,,,-67.0625,8.5,-22.4375,,,,,,,,,,,,,,,,,,5.64534,0.774307,2.15718
14030.5,,,,,,,,,,,6.75,1.75,15.9375,,,,,,,,,,,,,,,,,,6.26902,2.58035,2.17683
13907.5,,,,,,,,,,,27.5,-0.125,25.4375,,,,,,,,,,,,,,,,,,6.68212,-0.747103,2.21259
13838.9,,,,,,,,,,,5.6875,13.1875,-18.5,,,,,,,,,,,,,,,,,,6.06902,-0.0710327,1.15768
13711.3,,,,,,,,,,,-54.625,-0.1875,0.625,,,,,,,,,,,,,,,,,,5.89673,-1.80453,1.79093
13590.1,,,,,,,,,,,-40.375,15.875,8.9375,,,,,,,,,,,,,,,,,,7.47003,0.0549118,-0.661461
13515.9,,,,,,,,,,,23.6875,2.1875,18.5625,,,,,,,,,,,,,,,,,,5.63073,0.662469,1.8539
13377.8,,,,,,,,,,,54.4375,-14.25,-17.75,,,,,,,,,,,,,,,,,,5.40151,1.44181,0.888161
13209.3,,,,,,,,,,,-15.375,11.3125,12.1875,,,,,,,,,,,,,,,,,,7.63375,0.718892,0.992443
13088.2,,,,,,,,,,,-31.1875,20.8125,-14.5,,,,,,,,,,,,,,,,,,3.84887,1.56927,0.897733
13004.9,,,,,,,,,,,-56.6875,50.8125,3.6875,,,,,,,,,,,,,,,,,,6.11234,1.63778,0.708816
12917.1,,,,,,,,,,,25.3125,11.1875,-27.4375,,,,,,,,,,,,,,,,,,5.45894,-1.59647,-0.365743
12795.2,,,,,,,,,,,-2.3125,-27.5,-27.1875,,,,,,,,,,,,,,,,,,7.2806,0.0544081,1.27506
12659,,,,,,,,,,,-104.938,-42.3125,-29.75,,,,,,,,,,,,,,,,,,6.29622,0.455416,0.647355
12577.3,,,,,,,,,,,-12,-75.375,-15.0625,,,,,,,,,,,,,,,,,,5.23526,-2.58186,1.12141
12347.5,,,,,,,,,,,74.125,45,52.4375,,,,,,,,,,,,,,,,,,6.15013,2.9204,-2.51033
12238.5,,,,,,,,,,,38.1875,-37.1875,31.75,,,,,,,,,,,,,,,,,,6.73703,0.0473552,-1.88715
12171.8,,,,,,,,,,,52.6875,-66.125,-7.0625,,,,,,,,,,,,,,,,,,7.70882,5.54358,2.24786
12084.6,,,,,,,,,,,-234.188,40.125,24.25,,,,,,,,,,,,,,,,,,5.42469,0.132494,1.67053
12003.5,,,,,,,,,,,-299.25,29.25,40.25,,,,,,,,,,,,,,,,,,5.7728,-0.34005,0.66398
11833.9,,,,,,,,,,,-44.0625,-23.5,-24.8125,,,,,,,,,,,,,,,,,,2.8136,-0.0508816,1.87406
11722.2,,,,,,,,,,,-28.4375,14.0625,35.75,,,,,,,,,,,,,,,,,,6.44786,-0.923426,1.28514
11660.7,,,,,,,,,,,58.5,-13.375,4.9375,,,,,,,,,,,,,,,,,,6.76977,-2.30227,1.32091
11542,,,,,,,,,,,54.75,-29,13.5625,,,,,,,,,,,,,,,,,,7.67406,-1.6272,1.92242
11394.7,,,,,,,,,,,-4,35.1875,-14.5625,,,,,,,,,,,,,,,,,,5.85088,-1.90176,3.43123
11307.8,,,,,,,,,,,-96.8125,0.6875,6.75,,,,,,,,,,,,,,,,,,6.6806,-1.16373,-0.147607
11174.1,,,,,,,,,,,-1.375,-2.0625,6.6875,,,,,,,,,,,,,,,,,,5.49824,-2.35516,2.72846
11052.4,,,,,,,,,,,51.125,12.1875,-35.9375,,,,,,,,,,,,,,,,,,2.5602,-0.946096,3.69219
10993.5,,,,,,,,,,,15.8125,22.8125,14.75,,,,,,,,,,,,,,,,,,7.25542,-1.22116,0.516373
